cluster_id,canonical_name,canon_id,basis,flag,death,tabaqa,n_entries,n_books,books,variant_names,members
44389,م عه / يزيد بن كيسان عن أبي حازم الأشجعي صدوق قال أبو حاتم لا يحتج به أما,,name,ok,,,1,1,mughni_duafa_dhahabi,م عه / يزيد بن كيسان عن أبي حازم الأشجعي صدوق قال أبو حاتم لا يحتج به أما,mughni_duafa_dhahabi:
44390,يزيد بن كيسان أبو منين فقة روى عنه يحيى القطان والظاهر أنه هو,,name,ok,,,1,1,mughni_duafa_dhahabi,يزيد بن كيسان أبو منين فقة روى عنه يحيى القطان والظاهر أنه هو,mughni_duafa_dhahabi:
44391,يزيد بن أبي مالك الدمشقي القاضي واسم أبيه عبد الرحمن صدوق مشهور من التابعين الأئمة قال الفسوي فيه لين,49764,canon,ok,,,1,1,mughni_duafa_dhahabi,يزيد بن أبي مالك الدمشقي القاضي واسم أبيه عبد الرحمن صدوق مشهور من التابعين الأئمة قال الفسوي فيه لين,mughni_duafa_dhahabi:
44392,يزيد بن محمد عن عمر بن عبد العزيز لا يدرى من هو,49765,canon,ok,,,1,1,mughni_duafa_dhahabi,يزيد بن محمد عن عمر بن عبد العزيز لا يدرى من هو,mughni_duafa_dhahabi:
44393,يزيد بن مروان الخلال عن ابن أبي الزناد قال ابن معين كذاب,,name,ok,,,1,1,mughni_duafa_dhahabi,يزيد بن مروان الخلال عن ابن أبي الزناد قال ابن معين كذاب,mughni_duafa_dhahabi:
44394,يزيد بن أبي مريم الدمشقي عن أبي إدريس الخولاني وثقه ابن معين وأبو حاتم وقال الدارقطني ليس بذاك,,name,ok,,,1,1,mughni_duafa_dhahabi,يزيد بن أبي مريم الدمشقي عن أبي إدريس الخولاني وثقه ابن معين وأبو حاتم وقال الدارقطني ليس بذاك,mughni_duafa_dhahabi:
44395,يزيد بن مسهر مجهول,27061,canon,ok,,,1,1,mughni_duafa_dhahabi,يزيد بن مسهر مجهول,mughni_duafa_dhahabi:
44396,يزيد بن معاوية أبو شيبة عن عطاء قال أبو حاتم ليس بالقوي,,name,ok,,,1,1,mughni_duafa_dhahabi,يزيد بن معاوية أبو شيبة عن عطاء قال أبو حاتم ليس بالقوي,mughni_duafa_dhahabi:
44397,يزيد بن مغلس الباهلي عن مالك قال ابن حبان لا يحتج به,,name,ok,,,1,1,mughni_duafa_dhahabi,يزيد بن مغلس الباهلي عن مالك قال ابن حبان لا يحتج به,mughni_duafa_dhahabi:
44398,يزيد بن مهران الخباز كوفي ضعفه أبو داود,,name,ok,,,1,1,mughni_duafa_dhahabi,يزيد بن مهران الخباز كوفي ضعفه أبو داود,mughni_duafa_dhahabi:
44399,يزيد بن ميمون مجهول يروي عن ابن سيرين وعنه أبو سلمة,,name,ok,,,1,1,mughni_duafa_dhahabi,يزيد بن ميمون مجهول يروي عن ابن سيرين وعنه أبو سلمة,mughni_duafa_dhahabi:
44400,يزيد بن هرمز أحد الفقهاء كذا سماه أبو حاتم وقال ليس بالقوي يكتب حديثه,,name,ok,,,1,1,mughni_duafa_dhahabi,يزيد بن هرمز أحد الفقهاء كذا سماه أبو حاتم وقال ليس بالقوي يكتب حديثه,mughni_duafa_dhahabi:
44401,يزيد بن يثيع قال ابن خراش لم يرو عنه إلا أبو إسحاق السبيعي,,name,ok,,,1,1,mughni_duafa_dhahabi,يزيد بن يثيع قال ابن خراش لم يرو عنه إلا أبو إسحاق السبيعي,mughni_duafa_dhahabi:
44402,يزيد بن يزيد البلوي عن أبي إسحاق الفزراي في حديث كذاب خرجه الحاكم,27068,canon,ok,,,1,1,mughni_duafa_dhahabi,يزيد بن يزيد البلوي عن أبي إسحاق الفزراي في حديث كذاب خرجه الحاكم,mughni_duafa_dhahabi:
44403,يزيد بن يزيد بن جابر صدوق مشهور لينه ابن قانع,49767,canon,ok,,,1,1,mughni_duafa_dhahabi,يزيد بن يزيد بن جابر صدوق مشهور لينه ابن قانع,mughni_duafa_dhahabi:
44404,يزيد بن يزيد عن خولة في الظهار قال البخاري في صحته نظر,,name,ok,,,1,1,mughni_duafa_dhahabi,يزيد بن يزيد عن خولة في الظهار قال البخاري في صحته نظر,mughni_duafa_dhahabi:
44405,يزيد بن يعفر عن الحسن شيخ بصري ليس بحجة قال الدارقطني يعتبر به,,name,ok,,,1,1,mughni_duafa_dhahabi,يزيد بن يعفر عن الحسن شيخ بصري ليس بحجة قال الدارقطني يعتبر به,mughni_duafa_dhahabi:
44406,ت / يزيد بن يوسف الصنعاني الشامي عن الأوزاعي تركوه,,name,ok,,,1,1,mughni_duafa_dhahabi,ت / يزيد بن يوسف الصنعاني الشامي عن الأوزاعي تركوه,mughni_duafa_dhahabi:
44407,يزيد بن يوسف المصري عن بعض التابعين مجهول,,name,ok,,,1,1,mughni_duafa_dhahabi,يزيد بن يوسف المصري عن بعض التابعين مجهول,mughni_duafa_dhahabi:
44408,يزيد بن يحيى بن الصباح بيض له ابن أبي حاتم قال أبو حاتم ليس بقوي,,name,ok,,,1,1,mughni_duafa_dhahabi,يزيد بن يحيى بن الصباح بيض له ابن أبي حاتم قال أبو حاتم ليس بقوي,mughni_duafa_dhahabi:
44409,يزيد أبو خالد السراج عن مكحول قال أبو حاتم منكر الحديث,,name,ok,,,1,1,mughni_duafa_dhahabi,يزيد أبو خالد السراج عن مكحول قال أبو حاتم منكر الحديث,mughni_duafa_dhahabi:
44410,يزيد أبو خالد عن طلحة بن عمرو وعنه الطيالسي مجهول,49768,canon,ok,,,1,1,mughni_duafa_dhahabi,يزيد أبو خالد عن طلحة بن عمرو وعنه الطيالسي مجهول,mughni_duafa_dhahabi:
44411,يزيد أبو سليمان أو أبو سلمان روى عنه مسعر مجهول,27072,canon,ok,,,1,1,mughni_duafa_dhahabi,يزيد أبو سليمان أو أبو سلمان روى عنه مسعر مجهول,mughni_duafa_dhahabi:
44412,يزيد أبو طلحة عن عبد الرحمن بن الخيار لا يعرف,27073,canon,ok,,,1,1,mughni_duafa_dhahabi,يزيد أبو طلحة عن عبد الرحمن بن الخيار لا يعرف,mughni_duafa_dhahabi:
44413,يزيد الرشك ثقة مشهور قال أبو أحمد الحاكم ليس بالمتين عندهم,,name,ok,,,1,1,mughni_duafa_dhahabi,يزيد الرشك ثقة مشهور قال أبو أحمد الحاكم ليس بالمتين عندهم,mughni_duafa_dhahabi:
44414,يسار البناني عن ثابت البناني قال يحيى لا شيء,,name,ok,,,1,1,mughni_duafa_dhahabi,يسار البناني عن ثابت البناني قال يحيى لا شيء,mughni_duafa_dhahabi:
44415,يسر بن إبراهيم عن أبيه لا يعرف والخبر منكر كان قبل المأتين,,name,ok,,,1,1,mughni_duafa_dhahabi,يسر بن إبراهيم عن أبيه لا يعرف والخبر منكر كان قبل المأتين,mughni_duafa_dhahabi:
44416,يسر بن عبد الله عن النبي لا شيء يأتي بالطامات أو لا وجود له,,name,ok,,,1,1,mughni_duafa_dhahabi,يسر بن عبد الله عن النبي لا شيء يأتي بالطامات أو لا وجود له,mughni_duafa_dhahabi:
44417,اليسع بن إسماعيل البغدادي عن ابن عيينة ضعفه الدارقطني,,name,ok,,,1,1,mughni_duafa_dhahabi,اليسع بن إسماعيل البغدادي عن ابن عيينة ضعفه الدارقطني,mughni_duafa_dhahabi:
44418,اليسع بن سهل الزيني عن ابن عيينة لم أر لهم فيه كلاما وخبره موضوع,27081,canon,ok,280,,1,1,mughni_duafa_dhahabi,اليسع بن سهل الزيني عن ابن عيينة لم أر لهم فيه كلاما وخبره موضوع,mughni_duafa_dhahabi:
44419,اليسع بن طلحة عن عطاء بن أبي رباح ضعفوه قال البخاري منكر الحديث,,name,ok,,,1,1,mughni_duafa_dhahabi,اليسع بن طلحة عن عطاء بن أبي رباح ضعفوه قال البخاري منكر الحديث,mughni_duafa_dhahabi:
44420,اليسع بن عيسى عن أبي ظبية وعنه مبارك بن همام مجهول,27082,canon,ok,575,,1,1,mughni_duafa_dhahabi,اليسع بن عيسى عن أبي ظبية وعنه مبارك بن همام مجهول,mughni_duafa_dhahabi:
44421,اليسع بن عيسى بن حزم الغافقي تكلم في نقله ويظهر على عبارته مجازفة,,name,ok,,,1,1,mughni_duafa_dhahabi,اليسع بن عيسى بن حزم الغافقي تكلم في نقله ويظهر على عبارته مجازفة,mughni_duafa_dhahabi:
44422,اليسع بن محمد عن أبي سليمان الأيلي قال الأزدي منكر الحديث,27083,canon,ok,549,,1,1,mughni_duafa_dhahabi,اليسع بن محمد عن أبي سليمان الأيلي قال الأزدي منكر الحديث,mughni_duafa_dhahabi:
44423,اليسع بن المغيرة المخزومي عن ابن سيرين صدوق وقال أبو حاتم ليس بالقوي,,name,ok,,,1,1,mughni_duafa_dhahabi,اليسع بن المغيرة المخزومي عن ابن سيرين صدوق وقال أبو حاتم ليس بالقوي,mughni_duafa_dhahabi:
44424,خ م / يسير بن جابر ويقال أسير له في قصة أويس ثقة قال ابن حزم ليس بالقوي,,name,ok,,,1,1,mughni_duafa_dhahabi,خ م / يسير بن جابر ويقال أسير له في قصة أويس ثقة قال ابن حزم ليس بالقوي,mughni_duafa_dhahabi:
44425,يعقوب بن إبراهيم القاضي الزهري عن هشام بن عروة لا يدرى من هو ليس بابن بعد,27086,canon,ok,,,1,1,mughni_duafa_dhahabi,يعقوب بن إبراهيم القاضي الزهري عن هشام بن عروة لا يدرى من هو ليس بابن بعد,mughni_duafa_dhahabi:
44426,يعقوب بن إبراهيم القاضي عن عطاء بن السائب قال الفلاس صدوق كثير الغلط وقال خ تركوه وقال المزني أبو يوسف أتبع القوم للحديث وقال عمرو الناقد كان صاحب سنة وقال أبو حاتم يكتب حديثه,,name,ok,,,1,1,mughni_duafa_dhahabi,يعقوب بن إبراهيم القاضي عن عطاء بن السائب قال الفلاس صدوق كثير الغلط وقال خ تركوه وقال المزني أبو يوسف أتبع القوم للحديث وقال عمرو الناقد كان صاحب سنة وقال أبو حاتم يكتب حديثه,mughni_duafa_dhahabi:
44427,يعقوب بن إبراهيم النيلي عن ابن عجلان لا يتابع على حديثه,,name,ok,,,1,1,mughni_duafa_dhahabi,يعقوب بن إبراهيم النيلي عن ابن عجلان لا يتابع على حديثه,mughni_duafa_dhahabi:
44428,يعقوب بن إسحاق بن إبراهيم بن مجمع قال البخاري روى عنه يعقوب بن محمد الزهري حديثا منكرا قلت ويعقوب ابن محمد منكر الحديث,,name,ok,,,1,1,mughni_duafa_dhahabi,يعقوب بن إسحاق بن إبراهيم بن مجمع قال البخاري روى عنه يعقوب بن محمد الزهري حديثا منكرا قلت ويعقوب ابن محمد منكر الحديث,mughni_duafa_dhahabi:
44429,يعقوب بن إسحاق بن تحية الواسطي عن يزيد بن هارون ليس بثقة قد اتهم,27089,canon,ok,,,1,1,mughni_duafa_dhahabi,يعقوب بن إسحاق بن تحية الواسطي عن يزيد بن هارون ليس بثقة قد اتهم,mughni_duafa_dhahabi:
44430,يعقوب بن إسحاق البيهسي الضبي عن عفان ضعفه الدارقطني,,name,ok,,,1,1,mughni_duafa_dhahabi,يعقوب بن إسحاق البيهسي الضبي عن عفان ضعفه الدارقطني,mughni_duafa_dhahabi:
44431,يعقوب بن إسحاق الواسطي المؤدب عن عمرو بن عون ليس بثقة كأنه ابن تحية,,name,ok,,,1,1,mughni_duafa_dhahabi,يعقوب بن إسحاق الواسطي المؤدب عن عمرو بن عون ليس بثقة كأنه ابن تحية,mughni_duafa_dhahabi:
44432,يعقوب بن إسحاق الأنصاري الرازي عن يونس بن عبيد وغيره مالا يتابع عليه قاله ابن عدي روى عنه الحسن بن عرفة,,name,ok,,,1,1,mughni_duafa_dhahabi,يعقوب بن إسحاق الأنصاري الرازي عن يونس بن عبيد وغيره مالا يتابع عليه قاله ابن عدي روى عنه الحسن بن عرفة,mughni_duafa_dhahabi:
44433,يعقوب بن إسحاق العسقلاني عن حميد بن زنجويه عن يحيى بن بكير عن مالك عن نافع عن ابن عمر مرفوعا من حفظ على أمتي أربعين وهذا كذب في السند والمتن,,name,ok,,,1,1,mughni_duafa_dhahabi,يعقوب بن إسحاق العسقلاني عن حميد بن زنجويه عن يحيى بن بكير عن مالك عن نافع عن ابن عمر مرفوعا من حفظ على أمتي أربعين وهذا كذب في السند والمتن,mughni_duafa_dhahabi:
44434,يعقوب بن تحية هو ابن إسحاق مر,27094,canon,ok,,,1,1,mughni_duafa_dhahabi,يعقوب بن تحية هو ابن إسحاق مر,mughni_duafa_dhahabi:
44435,يعقوب بن جبير عنه زكريا بن إسحاق مجهول,,name,ok,,,1,1,mughni_duafa_dhahabi,يعقوب بن جبير عنه زكريا بن إسحاق مجهول,mughni_duafa_dhahabi:
44436,يعقوب بن الجهم حمصي عن علي بن عاصم روى خبرا قال ابن عدي البلاء منه,,name,ok,,,1,1,mughni_duafa_dhahabi,يعقوب بن الجهم حمصي عن علي بن عاصم روى خبرا قال ابن عدي البلاء منه,mughni_duafa_dhahabi:
